source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
1203,1385,563,0.65625,0.6875,0.6875,0.71875,0.703125,0.6875,0.671875,0.65625,0.625,0.609375
1204,485,560,0.296875,0.296875,0.28125,0.296875,0.25,0.140625,0.125,0.109375,0.203125,0.203125
1205,1862,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,305,605,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.953125
1207,601,587,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1208,1496,571,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1209,1869,566,0.921875,0.921875,0.90625,0.90625,0.921875,0.890625,0.875,0.859375,0.875,0.875
1210,812,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,497,564,0.0,0.03125,0.125,0.09375,0.046875,0.125,0.109375,0.09375,0.0,0.0
1212,162,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,1171,593,0.765625,0.765625,0.75,0.734375,0.734375,0.765625,0.765625,0.75,0.765625,0.75
1214,268,569,0.5,0.46875,0.390625,0.40625,0.421875,0.4375,0.4375,0.4375,0.359375,0.234375
1215,1728,563,0.296875,0.296875,0.265625,0.265625,0.3125,0.3125,0.328125,0.359375,0.265625,0.265625
1216,357,578,0.875,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.875,0.875,0.890625
1217,1391,564,0.3125,0.3125,0.390625,0.34375,0.34375,0.34375,0.34375,0.375,0.390625,0.375
1218,512,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,178,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,1370,648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1221,1369,565,0.28125,0.296875,0.375,0.390625,0.390625,0.34375,0.359375,0.34375,0.296875,0.328125
1222,1588,562,0.421875,0.453125,0.390625,0.359375,0.375,0.390625,0.390625,0.421875,0.359375,0.328125
1223,964,560,0.1875,0.21875,0.21875,0.21875,0.21875,0.1875,0.1875,0.21875,0.28125,0.1875
1224,1665,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,184,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,1689,569,0.46875,0.46875,0.515625,0.53125,0.546875,0.53125,0.546875,0.546875,0.546875,0.53125
1227,209,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,575,603,0.453125,0.4375,0.46875,0.453125,0.46875,0.5,0.515625,0.515625,0.515625,0.5
1229,1738,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1529,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,1157,583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375
1232,1532,582,0.78125,0.796875,0.796875,0.796875,0.78125,0.796875,0.796875,0.796875,0.796875,0.8125
1233,540,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,1478,570,0.75,0.765625,0.765625,0.75,0.765625,0.765625,0.765625,0.765625,0.78125,0.78125
1235,1195,581,0.34375,0.34375,0.3125,0.3125,0.296875,0.28125,0.28125,0.296875,0.34375,0.375
1236,319,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,271,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,232,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,202,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,210,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,248,697,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
1242,167,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,180,566,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.0,0.0,0.0
1244,175,569,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0
1245,1432,586,0.875,0.875,0.859375,0.84375,0.84375,0.875,0.875,0.890625,0.875,0.875
1246,179,581,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0
1247,444,577,0.5,0.5,0.484375,0.484375,0.5,0.484375,0.46875,0.46875,0.484375,0.46875
1248,1370,808,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
1249,205,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,127,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,252,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,1175,688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,1794,639,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1254,1558,608,0.390625,0.375,0.421875,0.40625,0.453125,0.453125,0.453125,0.4375,0.390625,0.390625
1255,200,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,470,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,1403,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,291,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,149,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,143,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,211,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,1621,580,0.03125,0.0625,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.015625
1263,587,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,471,594,0.109375,0.15625,0.15625,0.140625,0.109375,0.09375,0.109375,0.109375,0.109375,0.078125
1265,1621,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,275,667,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125,0.796875,0.8125,0.796875
1267,139,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,1149,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,147,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,86,582,0.625,0.59375,0.578125,0.578125,0.59375,0.59375,0.59375,0.59375,0.5625,0.515625
1271,218,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,167,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,235,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,452,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,1779,579,0.203125,0.171875,0.015625,0.03125,0.09375,0.125,0.09375,0.09375,0.125,0.046875
1276,1537,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,1085,656,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875
1278,652,765,0.09375,0.09375,0.109375,0.109375,0.109375,0.109375,0.109375,0.09375,0.09375,0.09375
1279,465,634,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1280,1695,591,0.71875,0.6875,0.609375,0.609375,0.609375,0.640625,0.640625,0.640625,0.640625,0.640625
1281,1509,587,0.4375,0.421875,0.453125,0.46875,0.484375,0.484375,0.5,0.515625,0.546875,0.5625
1282,384,589,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.921875,0.921875,0.9375,0.953125
1283,1142,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,578,582,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
1285,1627,579,0.203125,0.21875,0.140625,0.09375,0.0,0.0,0.0,0.0,0.0,0.03125
1286,161,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,345,593,0.53125,0.546875,0.5625,0.546875,0.46875,0.46875,0.46875,0.484375,0.46875,0.453125
1288,477,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,575,608,0.1875,0.171875,0.203125,0.203125,0.21875,0.234375,0.234375,0.234375,0.25,0.265625
1290,361,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,1665,586,0.625,0.625,0.609375,0.609375,0.609375,0.625,0.609375,0.59375,0.578125,0.578125
1292,1582,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,211,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,1615,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,194,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,1472,635,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.953125,0.9375
1297,336,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,279,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,1251,596,0.4375,0.4375,0.46875,0.484375,0.453125,0.4375,0.4375,0.421875,0.4375,0.40625
1300,265,591,0.046875,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
1301,1817,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,1605,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,1522,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,181,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,1494,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,1357,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,248,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,456,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,218,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,583,609,0.171875,0.171875,0.15625,0.140625,0.125,0.078125,0.078125,0.078125,0.078125,0.078125
1311,224,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,504,595,0.34375,0.359375,0.328125,0.34375,0.359375,0.375,0.375,0.375,0.34375,0.34375
1313,280,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,566,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,1765,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,222,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,1562,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,275,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,173,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,1543,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,1932,595,0.703125,0.71875,0.6875,0.6875,0.671875,0.671875,0.671875,0.671875,0.625,0.59375
1322,1878,603,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875
1323,1539,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,1352,627,0.90625,0.890625,0.875,0.890625,0.859375,0.84375,0.84375,0.859375,0.90625,0.90625
1325,1183,614,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1326,122,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,651,647,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.984375
1328,1514,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,181,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,230,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1508,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,1737,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,1549,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,1220,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,1622,631,0.734375,0.734375,0.75,0.75,0.71875,0.71875,0.71875,0.71875,0.75,0.734375
1336,102,612,0.90625,0.890625,0.875,0.859375,0.859375,0.828125,0.828125,0.828125,0.8125,0.78125
1337,56,600,0.578125,0.59375,0.53125,0.53125,0.546875,0.53125,0.515625,0.5,0.46875,0.46875
1338,193,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1817,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,255,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,512,594,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.046875,0.046875
1342,1558,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1025,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,1723,653,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
1345,241,622,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1346,1234,603,0.671875,0.671875,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625
1347,152,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,1570,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,600,611,0.921875,0.921875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.921875,0.921875
1350,1241,606,0.90625,0.90625,0.90625,0.859375,0.859375,0.859375,0.875,0.875,0.875,0.890625
1351,1806,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,1574,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,1211,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,1619,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,593,597,0.15625,0.15625,0.15625,0.15625,0.1875,0.140625,0.125,0.125,0.0625,0.0625
1356,342,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1629,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,153,618,0.84375,0.84375,0.78125,0.78125,0.8125,0.8125,0.8125,0.8125,0.78125,0.765625
1359,1637,614,0.125,0.125,0.015625,0.0,0.0,0.03125,0.046875,0.03125,0.0,0.0
1360,589,600,0.34375,0.3125,0.25,0.265625,0.3125,0.296875,0.28125,0.296875,0.140625,0.078125
1361,1670,603,0.390625,0.421875,0.328125,0.328125,0.328125,0.3125,0.328125,0.328125,0.34375,0.328125
1362,128,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,1607,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,1736,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,476,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,1614,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,243,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,172,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1970,610,0.6875,0.6875,0.703125,0.6875,0.734375,0.65625,0.609375,0.609375,0.578125,0.59375
1370,462,604,0.125,0.09375,0.046875,0.0,0.0,0.015625,0.03125,0.0625,0.234375,0.234375
1371,205,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,241,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,1623,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,1816,607,0.40625,0.40625,0.4375,0.4375,0.4375,0.421875,0.453125,0.453125,0.453125,0.46875
1375,518,621,0.75,0.75,0.734375,0.734375,0.734375,0.75,0.75,0.75,0.734375,0.703125
1376,185,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,626,608,0.734375,0.734375,0.703125,0.703125,0.703125,0.703125,0.703125,0.71875,0.703125,0.71875
1378,1724,606,0.0625,0.0625,0.0,0.0,0.0,0.09375,0.09375,0.09375,0.078125,0.078125
1379,473,603,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1127,603,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.09375,0.0,0.0
1381,210,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1654,654,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1383,143,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1883,611,0.625,0.59375,0.578125,0.578125,0.59375,0.59375,0.59375,0.578125,0.59375,0.5625
1385,458,602,0.09375,0.078125,0.046875,0.0,0.0,0.015625,0.03125,0.0625,0.140625,0.140625
1386,1794,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1787,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,287,640,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125
1389,285,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,292,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,159,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1646,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1776,643,0.1875,0.1875,0.171875,0.15625,0.109375,0.140625,0.171875,0.171875,0.078125,0.0625
1394,1681,628,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1395,467,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.046875
1396,283,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,272,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1669,619,0.828125,0.84375,0.8125,0.8125,0.796875,0.8125,0.8125,0.796875,0.796875,0.765625
1399,399,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,266,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,225,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,588,615,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
1403,476,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625
1404,1133,644,0.765625,0.765625,0.765625,0.78125,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625
1405,254,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1309,621,0.953125,0.953125,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875
1407,266,671,0.84375,0.84375,0.8125,0.828125,0.796875,0.796875,0.796875,0.8125,0.8125,0.796875
1408,1511,658,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1409,593,612,0.09375,0.09375,0.109375,0.109375,0.125,0.125,0.125,0.109375,0.140625,0.140625
1410,254,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,262,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,488,617,0.0625,0.0625,0.09375,0.09375,0.046875,0.046875,0.046875,0.0625,0.109375,0.09375
1413,478,620,0.0,0.0,0.0,0.0,0.015625,0.046875,0.0625,0.046875,0.0,0.0
1414,1794,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1856,616,0.140625,0.109375,0.078125,0.078125,0.0625,0.0625,0.0625,0.0625,0.0,0.03125
1416,496,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,466,613,0.125,0.125,0.03125,0.0,0.046875,0.125,0.1875,0.1875,0.171875,0.171875
1418,471,613,0.140625,0.140625,0.03125,0.0,0.0625,0.1875,0.25,0.265625,0.25,0.25
1419,131,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1841,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1630,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,1670,1010,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1423,1626,693,0.78125,0.78125,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
1424,489,622,0.125,0.203125,0.296875,0.328125,0.25,0.234375,0.234375,0.234375,0.3125,0.3125
1425,1887,620,0.140625,0.140625,0.203125,0.1875,0.171875,0.09375,0.09375,0.0625,0.0625,0.015625
1426,664,616,0.25,0.25,0.25,0.296875,0.28125,0.171875,0.171875,0.140625,0.0,0.0
1427,442,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,170,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,188,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1779,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,305,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,481,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,425,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,1339,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,225,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,180,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,288,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,1894,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1688,661,0.921875,0.921875,0.90625,0.90625,0.90625,0.921875,0.921875,0.921875,0.90625,0.90625
1440,651,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1771,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1244,625,0.578125,0.5625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.578125
1443,1637,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,1665,685,0.78125,0.78125,0.765625,0.765625,0.78125,0.78125,0.78125,0.796875,0.75,0.75
1445,116,708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1724,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,221,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,280,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,1113,637,0.9375,0.9375,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.921875,0.921875
1450,457,620,0.0,0.0,0.046875,0.09375,0.15625,0.0625,0.015625,0.0,0.0,0.0
1451,1681,634,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
1452,138,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,832,636,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1454,448,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,1845,627,0.078125,0.109375,0.03125,0.0,0.03125,0.125,0.140625,0.140625,0.1875,0.171875
1456,1816,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,1737,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,296,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,217,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1619,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,933,651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1462,157,632,0.328125,0.328125,0.234375,0.171875,0.15625,0.203125,0.234375,0.21875,0.0,0.0
1463,260,632,0.0625,0.078125,0.109375,0.125,0.0,0.0,0.0,0.0,0.0,0.0
1464,431,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1922,645,0.78125,0.78125,0.78125,0.75,0.75,0.75,0.78125,0.78125,0.75,0.75
1466,506,638,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375
1467,269,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,270,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1298,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1595,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,221,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,917,639,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1473,1379,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,299,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1661,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,642,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
